holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,traffic_volume,Day_Week,Weekend,weather_desc,weather_bin,snow_bin,holi,year,month,weekday,hour,day_part
,1.6200000000000043,0.0,0.0,75.0,Clouds,broken clouds,2232.0,6,1,1,1,0,0,2012,10,6,8,morning
,2.400000000000034,0.0,0.0,75.0,Clouds,broken clouds,4568.0,6,1,1,1,0,0,2012,10,6,9,morning
,3.090000000000032,0.0,0.0,75.0,Clouds,broken clouds,4624.0,6,1,1,1,0,0,2012,10,6,10,morning
,3.8600000000000136,0.0,0.0,90.0,Clouds,overcast clouds,4529.0,6,1,1,1,0,0,2012,10,6,11,morning
,4.28000000000003,0.0,0.0,90.0,Clouds,overcast clouds,5139.0,6,1,1,1,0,0,2012,10,6,12,morning
,5.300000000000011,0.0,0.0,90.0,Clouds,overcast clouds,6640.0,6,1,1,1,0,0,2012,10,6,13,afternoon
,6.1200000000000045,0.0,0.0,90.0,Clouds,overcast clouds,6589.0,6,1,1,1,0,0,2012,10,6,14,afternoon
,6.1200000000000045,0.0,0.0,90.0,Clouds,overcast clouds,4429.0,6,1,1,1,0,0,2012,10,6,15,afternoon
,6.2900000000000205,0.0,0.0,90.0,Clouds,overcast clouds,4329.0,6,1,1,1,0,0,2012,10,6,16,afternoon
,6.170000000000016,0.0,0.0,90.0,Clouds,overcast clouds,3833.0,6,1,1,1,0,0,2012,10,6,17,afternoon
,6.1200000000000045,0.0,0.0,90.0,Clouds,overcast clouds,4015.0,6,1,1,1,0,0,2012,10,6,18,afternoon
,4.960000000000036,0.0,0.0,90.0,Clouds,overcast clouds,3382.0,6,1,1,1,0,0,2012,10,6,19,night
,3.640000000000043,0.0,0.0,75.0,Clouds,broken clouds,2815.0,6,1,1,1,0,0,2012,10,6,20,night
,2.580000000000041,0.0,0.0,90.0,Clouds,overcast clouds,2110.0,6,1,1,1,0,0,2012,10,6,21,night
,1.7300000000000182,0.0,0.0,75.0,Clouds,broken clouds,1555.0,6,1,1,1,0,0,2012,10,6,22,night
,0.7700000000000387,0.0,0.0,20.0,Clouds,few clouds,959.0,6,1,1,1,0,0,2012,10,6,23,night
Columbus Day,-0.0699999999999931,0.0,0.0,20.0,Clouds,few clouds,455.0,0,1,1,1,0,1,2012,10,0,0,night
Columbus Day,-0.5299999999999727,0.0,0.0,20.0,Clouds,few clouds,336.0,0,1,1,1,0,1,2012,10,0,1,dawn
Columbus Day,-1.3700000000000043,0.0,0.0,1.0,Clear,sky is clear,265.0,0,1,0,1,0,1,2012,10,0,2,dawn
Columbus Day,-2.099999999999966,0.0,0.0,1.0,Clear,sky is clear,314.0,0,1,0,1,0,1,2012,10,0,3,dawn
Columbus Day,-2.519999999999982,0.0,0.0,1.0,Clear,sky is clear,779.0,0,1,0,1,0,1,2012,10,0,4,dawn
Columbus Day,-2.819999999999993,0.0,0.0,1.0,Clear,sky is clear,2571.0,0,1,0,1,0,1,2012,10,0,5,dawn
Columbus Day,-3.539999999999964,0.0,0.0,20.0,Clouds,few clouds,5563.0,0,1,1,1,0,1,2012,10,0,6,morning
Columbus Day,-3.1399999999999864,0.0,0.0,20.0,Clouds,few clouds,6676.0,0,1,1,1,0,1,2012,10,0,7,morning
Columbus Day,-1.919999999999959,0.0,0.0,20.0,Clouds,few clouds,5966.0,0,1,1,1,0,1,2012,10,0,8,morning
Columbus Day,0.5600000000000023,0.0,0.0,20.0,Clouds,few clouds,4832.0,0,1,1,1,0,1,2012,10,0,9,morning
Columbus Day,3.620000000000005,0.0,0.0,20.0,Clouds,few clouds,4395.0,0,1,1,1,0,1,2012,10,0,10,morning
Columbus Day,6.32000000000005,0.0,0.0,20.0,Clouds,few clouds,4411.0,0,1,1,1,0,1,2012,10,0,11,morning
Columbus Day,6.689999999999998,0.0,0.0,1.0,Clear,sky is clear,4648.0,0,1,0,1,0,1,2012,10,0,12,morning
Columbus Day,9.189999999999998,0.0,0.0,40.0,Clouds,scattered clouds,4602.0,0,1,1,1,0,1,2012,10,0,13,afternoon
Columbus Day,9.79000000000002,0.0,0.0,40.0,Clouds,scattered clouds,5125.0,0,1,1,1,0,1,2012,10,0,14,afternoon
Columbus Day,10.33000000000004,0.0,0.0,1.0,Clear,sky is clear,5502.0,0,1,0,1,0,1,2012,10,0,15,afternoon
Columbus Day,11.180000000000009,0.0,0.0,1.0,Clear,sky is clear,5979.0,0,1,0,1,0,1,2012,10,0,16,afternoon
Columbus Day,11.33000000000004,0.0,0.0,40.0,Clouds,scattered clouds,5663.0,0,1,1,1,0,1,2012,10,0,17,afternoon
Columbus Day,11.08000000000004,0.0,0.0,40.0,Clouds,scattered clouds,4259.0,0,1,1,1,0,1,2012,10,0,18,afternoon
Columbus Day,8.840000000000032,0.0,0.0,20.0,Clouds,few clouds,3069.0,0,1,1,1,0,1,2012,10,0,19,night
Columbus Day,6.660000000000025,0.0,0.0,1.0,Clear,sky is clear,2378.0,0,1,0,1,0,1,2012,10,0,20,night
Columbus Day,6.2000000000000455,0.0,0.0,1.0,Clear,sky is clear,2030.0,0,1,0,1,0,1,2012,10,0,21,night
Columbus Day,5.75,0.0,0.0,1.0,Clear,sky is clear,1400.0,0,1,0,1,0,1,2012,10,0,22,night
Columbus Day,5.310000000000002,0.0,0.0,1.0,Clear,sky is clear,917.0,0,1,0,1,0,1,2012,10,0,23,night
,4.629999999999996,0.0,0.0,1.0,Clear,sky is clear,515.0,1,0,0,1,0,0,2012,10,1,0,night
,4.1200000000000045,0.0,0.0,1.0,Clear,sky is clear,302.0,1,0,0,1,0,0,2012,10,1,1,dawn
,4.32000000000005,0.0,0.0,1.0,Clear,sky is clear,251.0,1,0,0,1,0,0,2012,10,1,2,dawn
,4.07000000000005,0.0,0.0,10.5,Clouds,few clouds,524.5,1,0,1,1,0,0,2012,10,1,3,dawn
,3.82000000000005,0.0,0.0,20.0,Clouds,few clouds,798.0,1,0,1,1,0,0,2012,10,1,4,dawn
,3.3700000000000045,0.0,0.0,40.0,Clouds,scattered clouds,2678.0,1,0,1,1,0,0,2012,10,1,5,dawn
,3.450000000000045,0.0,0.0,40.0,Clouds,scattered clouds,5733.0,1,0,1,1,0,0,2012,10,1,6,morning
,4.160000000000025,0.0,0.0,75.0,Clouds,broken clouds,6449.0,1,0,1,1,0,0,2012,10,1,7,morning
,5.230000000000018,0.0,0.0,90.0,Clouds,overcast clouds,5765.0,1,0,1,1,0,0,2012,10,1,8,morning
,6.2000000000000455,0.0,0.0,90.0,Clouds,overcast clouds,5599.0,1,0,1,1,0,0,2012,10,1,9,morning
,8.220000000000027,0.0,0.0,90.0,Clouds,overcast clouds,4534.0,1,0,1,1,0,0,2012,10,1,10,morning
,9.960000000000036,0.0,0.0,90.0,Clouds,overcast clouds,4691.0,1,0,1,1,0,0,2012,10,1,11,morning
,10.930000000000009,0.0,0.0,75.0,Clouds,broken clouds,5067.0,1,0,1,1,0,0,2012,10,1,12,morning
,11.990000000000007,0.0,0.0,75.0,Clouds,broken clouds,5030.0,1,0,1,1,0,0,2012,10,1,13,afternoon
,13.200000000000044,0.0,0.0,90.0,Clouds,overcast clouds,5300.0,1,0,1,1,0,0,2012,10,1,14,afternoon
,14.08000000000004,0.0,0.0,100.0,Rain,light rain,5777.0,1,0,6,0,0,0,2012,10,1,15,afternoon
,15.379999999999995,0.0,0.0,90.0,Clouds,overcast clouds,6349.0,1,0,1,1,0,0,2012,10,1,16,afternoon
,17.220000000000027,0.0,0.0,90.0,Clouds,overcast clouds,6127.0,1,0,1,1,0,0,2012,10,1,17,afternoon
,16.980000000000018,0.0,0.0,90.0,Clouds,overcast clouds,4460.0,1,0,1,1,0,0,2012,10,1,18,afternoon
,15.710000000000036,0.0,0.0,75.0,Clouds,broken clouds,3418.0,1,0,1,1,0,0,2012,10,1,19,night
,14.210000000000036,0.0,0.0,90.0,Clouds,overcast clouds,2775.0,1,0,1,1,0,0,2012,10,1,20,night
,11.960000000000036,0.0,0.0,90.0,Clouds,overcast clouds,2306.0,1,0,1,1,0,0,2012,10,1,21,night
,10.310000000000002,0.0,0.0,90.0,Clouds,overcast clouds,1846.0,1,0,1,1,0,0,2012,10,1,22,night
,9.300000000000011,0.0,0.0,90.0,Clouds,overcast clouds,947.0,1,0,1,1,0,0,2012,10,1,23,night
,8.730000000000018,0.0,0.0,90.0,Clouds,overcast clouds,494.0,2,0,1,1,0,0,2012,10,2,0,night
,8.629999999999995,0.0,0.0,90.0,Clouds,overcast clouds,332.0,2,0,1,1,0,0,2012,10,2,1,dawn
,7.939999999999998,0.0,0.0,75.0,Clouds,broken clouds,261.0,2,0,1,1,0,0,2012,10,2,2,dawn
,8.020000000000039,0.0,0.0,90.0,Clouds,overcast clouds,361.0,2,0,1,1,0,0,2012,10,2,3,dawn
,8.0466666666667,0.0,0.0,90.66666666666669,Clear,sky is clear,2199.0,2,0,0,1,0,0,2012,10,2,4,dawn
,8.07333333333336,0.0,0.0,91.33333333333331,Clear,sky is clear,4037.0,2,0,0,1,0,0,2012,10,2,5,dawn
,8.100000000000023,0.0,0.0,92.0,Clear,sky is clear,5875.0,2,0,0,1,0,0,2012,10,2,6,morning
,8.100000000000023,0.0,0.0,99.0,Rain,light rain,6793.0,2,0,6,0,0,0,2012,10,2,7,morning
,6.9500000000000455,0.0,0.0,99.0,Rain,light rain,6283.0,2,0,6,0,0,0,2012,10,2,8,morning
,6.460000000000036,0.0,0.0,99.0,Rain,light rain,5680.0,2,0,6,0,0,0,2012,10,2,9,morning
,6.520000000000039,0.0,0.0,99.0,Clear,sky is clear,4632.0,2,0,0,1,0,0,2012,10,2,10,morning
,7.0400000000000205,0.0,0.0,1.0,Clear,sky is clear,4887.0,2,0,0,1,0,0,2012,10,2,11,morning
,8.939999999999998,0.0,0.0,75.0,Clouds,broken clouds,5030.0,2,0,1,1,0,0,2012,10,2,12,morning
,9.110000000000014,0.0,0.0,75.0,Clouds,broken clouds,5067.0,2,0,1,1,0,0,2012,10,2,13,afternoon
,8.900000000000034,0.0,0.0,90.0,Clouds,overcast clouds,5227.0,2,0,1,1,0,0,2012,10,2,14,afternoon
,8.439999999999998,0.0,0.0,90.0,Clouds,overcast clouds,5610.0,2,0,1,1,0,0,2012,10,2,15,afternoon
,8.080000000000041,0.0,0.0,81.0,Clear,sky is clear,6286.0,2,0,0,1,0,0,2012,10,2,16,afternoon
,8.765000000000043,0.0,0.0,81.0,Clear,sky is clear,5530.5,2,0,0,1,0,0,2012,10,2,17,afternoon
,9.450000000000044,0.0,0.0,81.0,Clear,sky is clear,4775.0,2,0,0,1,0,0,2012,10,2,18,afternoon
,9.450000000000044,0.0,0.0,81.0,Clear,sky is clear,3340.0,2,0,0,1,0,0,2012,10,2,19,night
,9.450000000000044,0.0,0.0,81.0,Clear,sky is clear,3013.0,2,0,0,1,0,0,2012,10,2,20,night
,9.450000000000044,0.0,0.0,81.0,Clear,sky is clear,2603.0,2,0,0,1,0,0,2012,10,2,21,night
,9.450000000000044,0.0,0.0,81.0,Clear,sky is clear,1910.0,2,0,0,1,0,0,2012,10,2,22,night
,9.450000000000044,0.0,0.0,81.0,Clear,sky is clear,1037.0,2,0,0,1,0,0,2012,10,2,23,night
,5.100000000000022,0.0,0.0,41.0,Clear,sky is clear,692.0,3,0,0,1,0,0,2012,10,3,0,night
,0.75,0.0,0.0,1.0,Clear,sky is clear,347.0,3,0,0,1,0,0,2012,10,3,1,dawn
,1.0,0.0,0.0,38.0,Clouds,broken clouds,348.5,3,0,1,1,0,0,2012,10,3,2,dawn
,1.25,0.0,0.0,75.0,Clouds,broken clouds,350.0,3,0,1,1,0,0,2012,10,3,3,dawn
,0.9000000000000341,0.0,0.0,75.0,Clouds,broken clouds,850.0,3,0,1,1,0,0,2012,10,3,4,dawn
,0.5600000000000023,0.0,0.0,40.0,Clouds,scattered clouds,2791.0,3,0,1,1,0,0,2012,10,3,5,dawn
,-0.4899999999999522,0.0,0.0,1.0,Clear,sky is clear,5809.0,3,0,0,1,0,0,2012,10,3,6,morning
,-0.5,0.0,0.0,1.0,Clear,sky is clear,6798.0,3,0,0,1,0,0,2012,10,3,7,morning
,-0.6299999999999955,0.0,0.0,1.0,Clear,sky is clear,6304.0,3,0,0,1,0,0,2012,10,3,8,morning
,2.0400000000000205,0.0,0.0,20.0,Clouds,few clouds,5291.0,3,0,1,1,0,0,2012,10,3,9,morning
,2.1899999999999977,0.0,0.0,1.0,Clear,sky is clear,4638.0,3,0,0,1,0,0,2012,10,3,10,morning
,4.38000000000001,0.0,0.0,13.25,Clear,sky is clear,4867.75,3,0,0,1,0,0,2012,10,3,11,morning
,6.570000000000021,0.0,0.0,25.5,Clear,sky is clear,5097.5,3,0,0,1,0,0,2012,10,3,12,morning
,8.760000000000034,0.0,0.0,37.75,Clear,sky is clear,5327.25,3,0,0,1,0,0,2012,10,3,13,afternoon
,10.950000000000044,0.0,0.0,50.0,Clear,sky is clear,5557.0,3,0,0,1,0,0,2012,10,3,14,afternoon
,10.950000000000044,0.0,0.0,50.0,Clear,sky is clear,5818.0,3,0,0,1,0,0,2012,10,3,15,afternoon
