holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,Day_Week,Weekend
None,23.21000000000004,0.0,0.0,40.0,Clouds,scattered clouds,2012-10-04 18:00:00,4907.0,3,0
None,20.700000000000045,0.0,0.0,40.0,Clouds,scattered clouds,2012-10-04 19:00:00,3503.0,3,0
None,19.28000000000003,0.0,0.0,40.0,Clouds,scattered clouds,2012-10-04 20:00:00,3037.0,3,0
None,18.620000000000005,0.0,0.0,75.0,Clouds,broken clouds,2012-10-04 21:00:00,2822.0,3,0
None,18.21000000000004,0.0,0.0,75.0,Clouds,broken clouds,2012-10-04 22:00:00,1992.0,3,0
None,17.970000000000027,0.0,0.0,75.0,Clouds,broken clouds,2012-10-04 23:00:00,1166.0,3,0
None,17.480000000000018,0.0,0.0,75.0,Clouds,broken clouds,2012-10-05 00:00:00,627.0,4,0
None,17.310000000000002,0.0,0.0,40.0,Clouds,scattered clouds,2012-10-05 01:00:00,388.0,4,0
None,16.710000000000008,0.0,0.0,20.0,Clear,sky is clear,2012-10-05 02:00:00,378.0,4,0
None,16.110000000000014,0.0,0.0,0.0,Clear,sky is clear,2012-10-05 03:00:00,368.0,4,0
None,13.085000000000008,0.0,0.0,37.5,Clouds,broken clouds,2012-10-05 04:00:00,1428.5,4,0
None,10.060000000000002,0.0,0.0,75.0,Clouds,broken clouds,2012-10-05 05:00:00,2489.0,4,0
None,9.090000000000032,0.0,0.0,90.0,Clouds,overcast clouds,2012-10-05 06:00:00,5537.0,4,0
None,8.54000000000002,0.0,0.0,90.0,Clouds,overcast clouds,2012-10-05 07:00:00,6628.0,4,0
None,7.420000000000016,0.0,0.0,90.0,Clouds,overcast clouds,2012-10-05 08:00:00,5534.0,4,0
None,6.8700000000000045,0.0,0.0,75.0,Clouds,broken clouds,2012-10-05 09:00:00,5403.0,4,0
None,6.960000000000036,0.0,0.0,75.0,Clouds,broken clouds,2012-10-05 10:00:00,4770.0,4,0
None,6.850000000000023,0.0,0.0,90.0,Clouds,overcast clouds,2012-10-05 11:00:00,5217.0,4,0
None,7.3799999999999955,0.0,0.0,90.0,Clouds,overcast clouds,2012-10-05 12:00:00,5870.0,4,0
None,8.28000000000003,0.0,0.0,75.0,Clouds,broken clouds,2012-10-05 13:00:00,5967.0,4,0
None,8.629999999999995,0.0,0.0,90.0,Clouds,overcast clouds,2012-10-05 14:00:00,6108.0,4,0
None,8.760000000000048,0.0,0.0,90.0,Clouds,overcast clouds,2012-10-05 15:00:00,6128.0,4,0
None,8.580000000000041,0.0,0.0,90.0,Clouds,overcast clouds,2012-10-05 16:00:00,6069.0,4,0
None,8.270000000000039,0.0,0.0,90.0,Clouds,overcast clouds,2012-10-05 17:00:00,6169.0,4,0
None,7.720000000000027,0.0,0.0,90.0,Clouds,overcast clouds,2012-10-05 18:00:00,5384.0,4,0
None,7.0,0.0,0.0,90.0,Clouds,overcast clouds,2012-10-05 19:00:00,4063.0,4,0
None,6.629999999999996,0.0,0.0,90.0,Clouds,overcast clouds,2012-10-05 20:00:00,3364.0,4,0
None,6.5,0.0,0.0,75.0,Clouds,broken clouds,2012-10-05 21:00:00,2971.0,4,0
None,6.07000000000005,0.0,0.0,40.0,Clouds,scattered clouds,2012-10-05 22:00:00,2450.0,4,0
None,5.910000000000025,0.0,0.0,40.0,Clouds,scattered clouds,2012-10-05 23:00:00,1832.0,4,0
None,5.660000000000025,0.0,0.0,90.0,Clouds,overcast clouds,2012-10-06 00:00:00,1231.0,5,0
None,5.400000000000034,0.0,0.0,90.0,Clouds,overcast clouds,2012-10-06 01:00:00,718.0,5,0
None,5.439999999999998,0.0,0.0,90.0,Clouds,overcast clouds,2012-10-06 02:00:00,545.0,5,0
None,4.640000000000015,0.0,0.0,82.5,Clouds,broken clouds,2012-10-06 03:00:00,478.0,5,0
None,3.840000000000032,0.0,0.0,75.0,Clouds,broken clouds,2012-10-06 04:00:00,411.0,5,0
None,3.200000000000045,0.0,0.0,20.0,Clouds,few clouds,2012-10-06 05:00:00,688.0,5,0
None,2.25,0.0,0.0,1.0,Clear,sky is clear,2012-10-06 06:00:00,1352.0,5,0
None,2.0200000000000387,0.0,0.0,1.0,Clear,sky is clear,2012-10-06 07:00:00,2072.0,5,0
None,1.840000000000032,0.0,0.0,1.0,Clear,sky is clear,2012-10-06 08:00:00,3342.0,5,0
None,1.9399999999999975,0.0,0.0,40.0,Clouds,scattered clouds,2012-10-06 09:00:00,4258.0,5,0
None,3.730000000000018,0.0,0.0,20.0,Clouds,few clouds,2012-10-06 10:00:00,4861.0,5,0
None,4.890000000000043,0.0,0.0,20.0,Clouds,few clouds,2012-10-06 11:00:00,5191.0,5,0
None,5.930000000000007,0.0,0.0,40.0,Clouds,scattered clouds,2012-10-06 12:00:00,5669.0,5,0
None,6.970000000000027,0.0,0.0,75.0,Clouds,broken clouds,2012-10-06 13:00:00,5074.0,5,0
None,7.100000000000023,0.0,0.0,75.0,Clouds,broken clouds,2012-10-06 14:00:00,5025.0,5,0
None,6.850000000000023,0.0,0.0,75.0,Clouds,broken clouds,2012-10-06 15:00:00,5153.0,5,0
None,5.910000000000025,0.0,0.0,90.0,Clouds,overcast clouds,2012-10-06 16:00:00,5024.0,5,0
None,5.760000000000048,0.0,0.0,90.0,Clouds,overcast clouds,2012-10-06 17:00:00,4779.0,5,0
None,5.240000000000009,0.0,0.0,90.0,Clouds,overcast clouds,2012-10-06 18:00:00,4362.0,5,0
None,5.010000000000048,0.0,0.0,90.0,Clouds,overcast clouds,2012-10-06 19:00:00,3860.0,5,0
None,5.010000000000048,0.0,0.0,90.0,Clouds,overcast clouds,2012-10-06 20:00:00,3160.0,5,0
None,4.78000000000003,0.0,0.0,90.0,Clouds,overcast clouds,2012-10-06 21:00:00,2992.0,5,0
None,3.75,0.0,0.0,90.0,Clouds,overcast clouds,2012-10-06 22:00:00,3202.0,5,0
None,3.1899999999999977,0.0,0.0,75.0,Clouds,broken clouds,2012-10-06 23:00:00,1941.0,5,0
None,2.9600000000000364,0.0,0.0,75.0,Clouds,broken clouds,2012-10-07 00:00:00,1233.0,6,1
None,2.8333333333333712,0.0,0.0,80.0,Clouds,overcast clouds,2012-10-07 01:00:00,929.6666666666667,6,1
None,2.706666666666706,0.0,0.0,85.0,Clouds,overcast clouds,2012-10-07 02:00:00,626.3333333333334,6,1
None,2.580000000000041,0.0,0.0,90.0,Clouds,overcast clouds,2012-10-07 03:00:00,323.0,6,1
None,2.5,0.0,0.0,90.0,Clouds,overcast clouds,2012-10-07 04:00:00,312.0,6,1
None,2.3600000000000136,0.0,0.0,75.0,Clouds,broken clouds,2012-10-07 05:00:00,627.0,6,1
None,1.900000000000034,0.0,0.0,90.0,Clouds,overcast clouds,2012-10-07 06:00:00,1508.0,6,1
None,1.6200000000000043,0.0,0.0,90.0,Clouds,overcast clouds,2012-10-07 07:00:00,1539.0,6,1
None,1.6200000000000043,0.0,0.0,75.0,Clouds,broken clouds,2012-10-07 08:00:00,2232.0,6,1
None,2.400000000000034,0.0,0.0,75.0,Clouds,broken clouds,2012-10-07 09:00:00,4568.0,6,1
None,3.090000000000032,0.0,0.0,75.0,Clouds,broken clouds,2012-10-07 10:00:00,4624.0,6,1
None,3.8600000000000136,0.0,0.0,90.0,Clouds,overcast clouds,2012-10-07 11:00:00,4529.0,6,1
None,4.28000000000003,0.0,0.0,90.0,Clouds,overcast clouds,2012-10-07 12:00:00,5139.0,6,1
None,5.300000000000011,0.0,0.0,90.0,Clouds,overcast clouds,2012-10-07 13:00:00,6640.0,6,1
None,6.1200000000000045,0.0,0.0,90.0,Clouds,overcast clouds,2012-10-07 14:00:00,6589.0,6,1
None,6.1200000000000045,0.0,0.0,90.0,Clouds,overcast clouds,2012-10-07 15:00:00,4429.0,6,1
None,6.2900000000000205,0.0,0.0,90.0,Clouds,overcast clouds,2012-10-07 16:00:00,4329.0,6,1
None,6.170000000000016,0.0,0.0,90.0,Clouds,overcast clouds,2012-10-07 17:00:00,3833.0,6,1
None,6.1200000000000045,0.0,0.0,90.0,Clouds,overcast clouds,2012-10-07 18:00:00,4015.0,6,1
None,4.960000000000036,0.0,0.0,90.0,Clouds,overcast clouds,2012-10-07 19:00:00,3382.0,6,1
None,3.640000000000043,0.0,0.0,75.0,Clouds,broken clouds,2012-10-07 20:00:00,2815.0,6,1
None,2.580000000000041,0.0,0.0,90.0,Clouds,overcast clouds,2012-10-07 21:00:00,2110.0,6,1
None,1.7300000000000182,0.0,0.0,75.0,Clouds,broken clouds,2012-10-07 22:00:00,1555.0,6,1
None,0.7700000000000387,0.0,0.0,20.0,Clouds,few clouds,2012-10-07 23:00:00,959.0,6,1
Columbus Day,-0.0699999999999931,0.0,0.0,20.0,Clouds,few clouds,2012-10-08 00:00:00,455.0,0,1
Columbus Day,-0.5299999999999727,0.0,0.0,20.0,Clouds,few clouds,2012-10-08 01:00:00,336.0,0,1
Columbus Day,-1.3700000000000043,0.0,0.0,1.0,Clear,sky is clear,2012-10-08 02:00:00,265.0,0,1
Columbus Day,-2.099999999999966,0.0,0.0,1.0,Clear,sky is clear,2012-10-08 03:00:00,314.0,0,1
Columbus Day,-2.519999999999982,0.0,0.0,1.0,Clear,sky is clear,2012-10-08 04:00:00,779.0,0,1
Columbus Day,-2.819999999999993,0.0,0.0,1.0,Clear,sky is clear,2012-10-08 05:00:00,2571.0,0,1
Columbus Day,-3.539999999999964,0.0,0.0,20.0,Clouds,few clouds,2012-10-08 06:00:00,5563.0,0,1
Columbus Day,-3.1399999999999864,0.0,0.0,20.0,Clouds,few clouds,2012-10-08 07:00:00,6676.0,0,1
Columbus Day,-1.919999999999959,0.0,0.0,20.0,Clouds,few clouds,2012-10-08 08:00:00,5966.0,0,1
Columbus Day,0.5600000000000023,0.0,0.0,20.0,Clouds,few clouds,2012-10-08 09:00:00,4832.0,0,1
Columbus Day,3.620000000000005,0.0,0.0,20.0,Clouds,few clouds,2012-10-08 10:00:00,4395.0,0,1
Columbus Day,6.32000000000005,0.0,0.0,20.0,Clouds,few clouds,2012-10-08 11:00:00,4411.0,0,1
Columbus Day,6.689999999999998,0.0,0.0,1.0,Clear,sky is clear,2012-10-08 12:00:00,4648.0,0,1
Columbus Day,9.189999999999998,0.0,0.0,40.0,Clouds,scattered clouds,2012-10-08 13:00:00,4602.0,0,1
Columbus Day,9.79000000000002,0.0,0.0,40.0,Clouds,scattered clouds,2012-10-08 14:00:00,5125.0,0,1
Columbus Day,10.33000000000004,0.0,0.0,1.0,Clear,sky is clear,2012-10-08 15:00:00,5502.0,0,1
Columbus Day,11.180000000000009,0.0,0.0,1.0,Clear,sky is clear,2012-10-08 16:00:00,5979.0,0,1
Columbus Day,11.33000000000004,0.0,0.0,40.0,Clouds,scattered clouds,2012-10-08 17:00:00,5663.0,0,1
Columbus Day,11.08000000000004,0.0,0.0,40.0,Clouds,scattered clouds,2012-10-08 18:00:00,4259.0,0,1
Columbus Day,8.840000000000032,0.0,0.0,20.0,Clouds,few clouds,2012-10-08 19:00:00,3069.0,0,1
Columbus Day,6.660000000000025,0.0,0.0,1.0,Clear,sky is clear,2012-10-08 20:00:00,2378.0,0,1
Columbus Day,6.2000000000000455,0.0,0.0,1.0,Clear,sky is clear,2012-10-08 21:00:00,2030.0,0,1
Columbus Day,5.75,0.0,0.0,1.0,Clear,sky is clear,2012-10-08 22:00:00,1400.0,0,1
Columbus Day,5.310000000000002,0.0,0.0,1.0,Clear,sky is clear,2012-10-08 23:00:00,917.0,0,1
None,4.629999999999996,0.0,0.0,1.0,Clear,sky is clear,2012-10-09 00:00:00,515.0,1,0
None,4.1200000000000045,0.0,0.0,1.0,Clear,sky is clear,2012-10-09 01:00:00,302.0,1,0
None,4.32000000000005,0.0,0.0,1.0,Clear,sky is clear,2012-10-09 02:00:00,251.0,1,0
None,4.07000000000005,0.0,0.0,10.5,Clouds,few clouds,2012-10-09 03:00:00,524.5,1,0
None,3.82000000000005,0.0,0.0,20.0,Clouds,few clouds,2012-10-09 04:00:00,798.0,1,0
None,3.3700000000000045,0.0,0.0,40.0,Clouds,scattered clouds,2012-10-09 05:00:00,2678.0,1,0
None,3.450000000000045,0.0,0.0,40.0,Clouds,scattered clouds,2012-10-09 06:00:00,5733.0,1,0
None,4.160000000000025,0.0,0.0,75.0,Clouds,broken clouds,2012-10-09 07:00:00,6449.0,1,0
None,5.230000000000018,0.0,0.0,90.0,Clouds,overcast clouds,2012-10-09 08:00:00,5765.0,1,0
None,6.2000000000000455,0.0,0.0,90.0,Clouds,overcast clouds,2012-10-09 09:00:00,5599.0,1,0
None,8.220000000000027,0.0,0.0,90.0,Clouds,overcast clouds,2012-10-09 10:00:00,4534.0,1,0
None,9.960000000000036,0.0,0.0,90.0,Clouds,overcast clouds,2012-10-09 11:00:00,4691.0,1,0
None,10.930000000000009,0.0,0.0,75.0,Clouds,broken clouds,2012-10-09 12:00:00,5067.0,1,0
None,11.990000000000007,0.0,0.0,75.0,Clouds,broken clouds,2012-10-09 13:00:00,5030.0,1,0
None,13.200000000000044,0.0,0.0,90.0,Clouds,overcast clouds,2012-10-09 14:00:00,5300.0,1,0
None,14.08000000000004,0.0,0.0,100.0,Rain,light rain,2012-10-09 15:00:00,5777.0,1,0
None,15.379999999999995,0.0,0.0,90.0,Clouds,overcast clouds,2012-10-09 16:00:00,6349.0,1,0
None,17.220000000000027,0.0,0.0,90.0,Clouds,overcast clouds,2012-10-09 17:00:00,6127.0,1,0
None,16.980000000000018,0.0,0.0,90.0,Clouds,overcast clouds,2012-10-09 18:00:00,4460.0,1,0
None,15.710000000000036,0.0,0.0,75.0,Clouds,broken clouds,2012-10-09 19:00:00,3418.0,1,0
None,14.210000000000036,0.0,0.0,90.0,Clouds,overcast clouds,2012-10-09 20:00:00,2775.0,1,0
None,11.960000000000036,0.0,0.0,90.0,Clouds,overcast clouds,2012-10-09 21:00:00,2306.0,1,0
None,10.310000000000002,0.0,0.0,90.0,Clouds,overcast clouds,2012-10-09 22:00:00,1846.0,1,0
None,9.300000000000011,0.0,0.0,90.0,Clouds,overcast clouds,2012-10-09 23:00:00,947.0,1,0
None,8.730000000000018,0.0,0.0,90.0,Clouds,overcast clouds,2012-10-10 00:00:00,494.0,2,0
None,8.629999999999995,0.0,0.0,90.0,Clouds,overcast clouds,2012-10-10 01:00:00,332.0,2,0
None,7.939999999999998,0.0,0.0,75.0,Clouds,broken clouds,2012-10-10 02:00:00,261.0,2,0
None,8.020000000000039,0.0,0.0,90.0,Clouds,overcast clouds,2012-10-10 03:00:00,361.0,2,0
None,8.0466666666667,0.0,0.0,90.66666666666667,Clear,sky is clear,2012-10-10 04:00:00,2199.0,2,0
None,8.07333333333336,0.0,0.0,91.33333333333333,Clear,sky is clear,2012-10-10 05:00:00,4037.0,2,0
None,8.100000000000023,0.0,0.0,92.0,Clear,sky is clear,2012-10-10 06:00:00,5875.0,2,0
None,8.100000000000023,0.0,0.0,99.0,Rain,light rain,2012-10-10 07:00:00,6793.0,2,0
None,6.9500000000000455,0.0,0.0,99.0,Rain,light rain,2012-10-10 08:00:00,6283.0,2,0
None,6.460000000000036,0.0,0.0,99.0,Rain,light rain,2012-10-10 09:00:00,5680.0,2,0
None,6.520000000000039,0.0,0.0,99.0,Clear,sky is clear,2012-10-10 10:00:00,4632.0,2,0
None,7.0400000000000205,0.0,0.0,1.0,Clear,sky is clear,2012-10-10 11:00:00,4887.0,2,0
None,8.939999999999998,0.0,0.0,75.0,Clouds,broken clouds,2012-10-10 12:00:00,5030.0,2,0
None,9.110000000000014,0.0,0.0,75.0,Clouds,broken clouds,2012-10-10 13:00:00,5067.0,2,0
None,8.900000000000034,0.0,0.0,90.0,Clouds,overcast clouds,2012-10-10 14:00:00,5227.0,2,0
None,8.439999999999998,0.0,0.0,90.0,Clouds,overcast clouds,2012-10-10 15:00:00,5610.0,2,0
None,8.080000000000041,0.0,0.0,81.0,Clear,sky is clear,2012-10-10 16:00:00,6286.0,2,0
None,8.765000000000043,0.0,0.0,81.0,Clear,sky is clear,2012-10-10 17:00:00,5530.5,2,0
None,9.450000000000044,0.0,0.0,81.0,Clear,sky is clear,2012-10-10 18:00:00,4775.0,2,0
None,9.450000000000044,0.0,0.0,81.0,Clear,sky is clear,2012-10-10 19:00:00,3340.0,2,0
None,9.450000000000044,0.0,0.0,81.0,Clear,sky is clear,2012-10-10 20:00:00,3013.0,2,0
None,9.450000000000044,0.0,0.0,81.0,Clear,sky is clear,2012-10-10 21:00:00,2603.0,2,0
None,9.450000000000044,0.0,0.0,81.0,Clear,sky is clear,2012-10-10 22:00:00,1910.0,2,0
None,9.450000000000044,0.0,0.0,81.0,Clear,sky is clear,2012-10-10 23:00:00,1037.0,2,0
None,5.100000000000022,0.0,0.0,41.0,Clear,sky is clear,2012-10-11 00:00:00,692.0,3,0
None,0.75,0.0,0.0,1.0,Clear,sky is clear,2012-10-11 01:00:00,347.0,3,0
None,1.0,0.0,0.0,38.0,Clouds,broken clouds,2012-10-11 02:00:00,348.5,3,0
None,1.25,0.0,0.0,75.0,Clouds,broken clouds,2012-10-11 03:00:00,350.0,3,0
None,0.9000000000000341,0.0,0.0,75.0,Clouds,broken clouds,2012-10-11 04:00:00,850.0,3,0
None,0.5600000000000023,0.0,0.0,40.0,Clouds,scattered clouds,2012-10-11 05:00:00,2791.0,3,0
None,-0.4899999999999522,0.0,0.0,1.0,Clear,sky is clear,2012-10-11 06:00:00,5809.0,3,0
None,-0.5,0.0,0.0,1.0,Clear,sky is clear,2012-10-11 07:00:00,6798.0,3,0
None,-0.6299999999999955,0.0,0.0,1.0,Clear,sky is clear,2012-10-11 08:00:00,6304.0,3,0
None,2.0400000000000205,0.0,0.0,20.0,Clouds,few clouds,2012-10-11 09:00:00,5291.0,3,0
None,2.1899999999999977,0.0,0.0,1.0,Clear,sky is clear,2012-10-11 10:00:00,4638.0,3,0
None,4.38000000000001,0.0,0.0,13.25,Clear,sky is clear,2012-10-11 11:00:00,4867.75,3,0
None,6.570000000000021,0.0,0.0,25.5,Clear,sky is clear,2012-10-11 12:00:00,5097.5,3,0
None,8.760000000000034,0.0,0.0,37.75,Clear,sky is clear,2012-10-11 13:00:00,5327.25,3,0
None,10.950000000000044,0.0,0.0,50.0,Clear,sky is clear,2012-10-11 14:00:00,5557.0,3,0
None,10.950000000000044,0.0,0.0,50.0,Clear,sky is clear,2012-10-11 15:00:00,5818.0,3,0
None,10.629999999999995,0.0,0.0,75.0,Clouds,broken clouds,2012-10-11 16:00:00,6272.0,3,0
None,10.370000000000005,0.0,0.0,75.0,Clouds,broken clouds,2012-10-11 17:00:00,5944.0,3,0
None,10.170000000000016,0.0,0.0,90.0,Clouds,overcast clouds,2012-10-11 18:00:00,4949.0,3,0
None,8.910000000000025,0.0,0.0,90.0,Clouds,overcast clouds,2012-10-11 19:00:00,3511.0,3,0
None,8.800000000000011,0.0,0.0,90.0,Clouds,overcast clouds,2012-10-11 20:00:00,3039.0,3,0
None,8.660000000000025,0.0,0.0,90.0,Clouds,overcast clouds,2012-10-11 21:00:00,2679.0,3,0
None,9.010000000000048,0.0,0.0,90.0,Clouds,overcast clouds,2012-10-11 22:00:00,2094.0,3,0
None,9.379999999999995,0.0,0.0,90.0,Clouds,overcast clouds,2012-10-11 23:00:00,1284.0,3,0
None,10.760000000000048,0.0,0.0,90.0,Clouds,overcast clouds,2012-10-12 00:00:00,630.0,4,0
None,11.490000000000007,0.0,0.0,90.0,Clouds,overcast clouds,2012-10-12 01:00:00,410.0,4,0
None,11.460000000000036,0.0,0.0,90.0,Clouds,overcast clouds,2012-10-12 02:00:00,331.0,4,0
None,10.03000000000003,0.0,0.0,72.0,Drizzle,light intensity drizzle,2012-10-12 03:00:00,372.0,4,0
None,9.110000000000014,0.0,0.0,72.0,Rain,light rain,2012-10-12 04:00:00,739.0,4,0
None,7.620000000000003,0.0,0.0,72.0,Drizzle,light intensity drizzle,2012-10-12 05:00:00,2561.0,4,0
None,5.379999999999996,0.0,0.0,75.0,Clouds,broken clouds,2012-10-12 06:00:00,5586.0,4,0
None,4.490000000000009,0.0,0.0,75.0,Clouds,broken clouds,2012-10-12 07:00:00,6992.0,4,0
None,4.75,0.0,0.0,90.0,Clouds,overcast clouds,2012-10-12 08:00:00,5860.0,4,0
None,5.03000000000003,0.0,0.0,90.0,Clouds,overcast clouds,2012-10-12 09:00:00,5230.0,4,0
None,6.140000000000043,0.0,0.0,75.0,Clouds,broken clouds,2012-10-12 10:00:00,4864.0,4,0
None,7.300000000000011,0.0,0.0,75.0,Clouds,broken clouds,2012-10-12 11:00:00,5146.0,4,0
None,7.800000000000011,0.0,0.0,40.0,Clouds,scattered clouds,2012-10-12 12:00:00,5526.0,4,0
None,8.590000000000032,0.0,0.0,40.0,Clouds,scattered clouds,2012-10-12 13:00:00,5383.0,4,0
None,8.689999999999998,0.0,0.0,75.0,Clouds,broken clouds,2012-10-12 14:00:00,5758.0,4,0
None,9.300000000000011,0.0,0.0,75.0,Clouds,broken clouds,2012-10-12 15:00:00,5889.0,4,0
None,9.050000000000011,0.0,0.0,75.0,Clouds,broken clouds,2012-10-12 16:00:00,6057.0,4,0
None,8.390000000000043,0.0,0.0,40.0,Clouds,scattered clouds,2012-10-12 17:00:00,6028.0,4,0
None,7.060000000000002,0.0,0.0,20.0,Clouds,few clouds,2012-10-12 18:00:00,5257.0,4,0
None,7.458000000000004,0.0,0.0,27.2,Clear,sky is clear,2012-10-12 19:00:00,4585.0,4,0
